Mean,SD,par,file,trait
0.123772,0.122719,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_001993.parRes,asv_001993
0.000903,0.000694,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002018.parRes,asv_002018
752.842407,579.11969,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002018.parRes,asv_002018
0.000125,0.000175,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002018.parRes,asv_002018
0.104493,0.612016,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002018.parRes,asv_002018
0.018314,0.007562,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002018.parRes,asv_002018
0.010272,0.007457,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002018.parRes,asv_002018
0.358677,0.256849,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002018.parRes,asv_002018
0.000342,0.000406,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002138.parRes,asv_002138
284.436005,338.295441,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002138.parRes,asv_002138
6e-06,9e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002138.parRes,asv_002138
-0.013145,1.077467,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002138.parRes,asv_002138
0.003401,0.000752,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002138.parRes,asv_002138
0.000474,0.000672,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002138.parRes,asv_002138
0.122379,0.172033,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002138.parRes,asv_002138
4.9e-05,0.000105,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002172.parRes,asv_002172
40.113251,87.509544,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002172.parRes,asv_002172
8.8e-05,0.000166,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002172.parRes,asv_002172
-1.451957,0.466799,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002172.parRes,asv_002172
0.001125,0.001403,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002172.parRes,asv_002172
0.009727,0.001461,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002172.parRes,asv_002172
0.896181,0.129187,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002172.parRes,asv_002172
0.000343,0.000465,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002353.parRes,asv_002353
285.765442,387.908691,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002353.parRes,asv_002353
1.7e-05,6.5e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002353.parRes,asv_002353
-0.671122,1.130831,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002353.parRes,asv_002353
0.011604,0.004647,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002353.parRes,asv_002353
0.00492,0.004554,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002353.parRes,asv_002353
0.297091,0.272213,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002353.parRes,asv_002353
0.000978,0.000687,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002358.parRes,asv_002358
815.404175,572.313782,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002358.parRes,asv_002358
2.6e-05,3.5e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002358.parRes,asv_002358
-0.360614,0.607868,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002358.parRes,asv_002358
0.004248,0.002166,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002358.parRes,asv_002358
0.005069,0.002214,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002358.parRes,asv_002358
0.542617,0.230953,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002358.parRes,asv_002358
4e-05,9e-06,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002692.parRes,asv_002692
32.027576,4.904255,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002692.parRes,asv_002692
2.7e-05,3.2e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002692.parRes,asv_002692
-1.876958,0.234529,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002692.parRes,asv_002692
0.000932,0.000307,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002692.parRes,asv_002692
0.017036,0.000634,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002692.parRes,asv_002692
0.948102,0.017125,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002692.parRes,asv_002692
0.000459,0.000494,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002742.parRes,asv_002742
382.578217,411.862427,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002742.parRes,asv_002742
2.4e-05,3.6e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002742.parRes,asv_002742
0.357616,0.793829,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002742.parRes,asv_002742
0.011516,0.001657,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002742.parRes,asv_002742
0.000896,0.001203,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002742.parRes,asv_002742
0.072143,0.095779,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002742.parRes,asv_002742
0.000585,0.000575,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002743.parRes,asv_002743
487.67691,479.935425,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002743.parRes,asv_002743
4e-06,5e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002743.parRes,asv_002743
0.213168,0.77261,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002743.parRes,asv_002743
0.001705,0.00033,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002743.parRes,asv_002743
0.000242,0.000285,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002743.parRes,asv_002743
0.124307,0.144544,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002743.parRes,asv_002743
0.000802,0.000653,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002780.parRes,asv_002780
668.209229,544.736877,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002780.parRes,asv_002780
2e-06,3e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002780.parRes,asv_002780
-0.114809,0.667988,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002780.parRes,asv_002780
0.000526,0.000206,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002780.parRes,asv_002780
0.000274,0.000203,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002780.parRes,asv_002780
0.34155,0.249894,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002780.parRes,asv_002780
0.000671,0.000624,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002796.parRes,asv_002796
559.302124,521.056152,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002796.parRes,asv_002796
1.7e-05,2.3e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002796.parRes,asv_002796
0.22409,0.75721,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002796.parRes,asv_002796
0.007056,0.001488,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002796.parRes,asv_002796
0.00118,0.001321,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002796.parRes,asv_002796
0.143186,0.158671,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002796.parRes,asv_002796
3.3e-05,1.8e-05,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002841.parRes,asv_002841
26.68145,14.287413,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002841.parRes,asv_002841
2.9e-05,4.4e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002841.parRes,asv_002841
-1.814696,0.307999,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002841.parRes,asv_002841
0.00509,0.002051,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002841.parRes,asv_002841
0.008487,0.002171,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002841.parRes,asv_002841
0.624184,0.150304,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002841.parRes,asv_002841
5e-04,0.00049,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002995.parRes,asv_002995
416.260651,408.73114,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002995.parRes,asv_002995
1e-06,2e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002995.parRes,asv_002995
-0.821608,0.816647,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002995.parRes,asv_002995
0.000755,0.000384,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002995.parRes,asv_002995
0.000599,0.000383,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002995.parRes,asv_002995
0.44149,0.278535,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_002995.parRes,asv_002995
0.000391,0.000423,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_003343.parRes,asv_003343
324.925598,352.984741,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_003343.parRes,asv_003343
2e-06,3e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_003343.parRes,asv_003343
0.544256,0.830478,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_003343.parRes,asv_003343
0.000887,0.000122,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_003343.parRes,asv_003343
6e-05,8.4e-05,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_003343.parRes,asv_003343
0.063524,0.087471,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_003343.parRes,asv_003343
0.000539,0.000545,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_004558.parRes,asv_004558
448.886505,454.79837,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_004558.parRes,asv_004558
1e-06,1e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_004558.parRes,asv_004558
-0.132736,0.831819,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_004558.parRes,asv_004558
0.000565,0.000112,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_004558.parRes,asv_004558
7.5e-05,9.8e-05,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_004558.parRes,asv_004558
0.116942,0.150726,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_004558.parRes,asv_004558
0.011814,0.007195,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/B.parRes,B
8850.176758,5389.417969,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/B.parRes,B
0.021635,0.021902,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/B.parRes,B
0.197017,0.707768,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/B.parRes,B
4.056164,1.99266,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/B.parRes,B
11.874551,2.203279,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/B.parRes,B
0.74441,0.12656,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/B.parRes,B
0.011195,0.008592,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Ca.parRes,Ca
8385.250977,6435.100586,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Ca.parRes,Ca
1e-06,1e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Ca.parRes,Ca
-0.869386,0.496438,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Ca.parRes,Ca
0.001509,0.000773,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Ca.parRes,Ca
0.002552,0.000798,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Ca.parRes,Ca
0.627552,0.189434,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Ca.parRes,Ca
0.020732,0.012599,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/CHL.parRes,CHL
15531.027344,9437.581055,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/CHL.parRes,CHL
0.275049,0.333459,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/CHL.parRes,CHL
-0.383275,0.537387,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/CHL.parRes,CHL
488.375397,237.652512,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/CHL.parRes,CHL
737.720459,244.024536,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/CHL.parRes,CHL
0.60086,0.192045,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/CHL.parRes,CHL
0.000859,0.00292,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Cu.parRes,Cu
642.293274,2187.596924,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Cu.parRes,Cu
0.000978,0.001958,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Cu.parRes,Cu
-2.195488,0.466908,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Cu.parRes,Cu
0.843071,0.331955,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Cu.parRes,Cu
3.867637,0.402443,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Cu.parRes,Cu
0.820705,0.070773,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Cu.parRes,Cu
0.012412,0.006421,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/DW.parRes,DW
9297.884766,4809.924316,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/DW.parRes,DW
0.005487,0.006451,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/DW.parRes,DW
0.885877,0.559578,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/DW.parRes,DW
0.251349,0.094369,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/DW.parRes,DW
1.545911,0.1248,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/DW.parRes,DW
0.859902,0.052817,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/DW.parRes,DW
0.011423,0.008849,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Fe.parRes,Fe
8557.180664,6628.780762,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Fe.parRes,Fe
0.007815,0.009047,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Fe.parRes,Fe
-0.414428,0.670731,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Fe.parRes,Fe
20.51778,8.560352,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Fe.parRes,Fe
15.113367,8.547557,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Fe.parRes,Fe
0.423379,0.235229,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Fe.parRes,Fe
0.010715,0.006383,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/FW.parRes,FW
8026.200195,4781.605469,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/FW.parRes,FW
0.136629,0.156912,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/FW.parRes,FW
0.643676,0.528836,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/FW.parRes,FW
6.862072,2.566264,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/FW.parRes,FW
42.412464,3.423127,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/FW.parRes,FW
0.860462,0.05255,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/FW.parRes,FW
0.017894,0.017849,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/K.parRes,K
13404.739258,13371.230469,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/K.parRes,K
1.3e-05,2.2e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/K.parRes,K
-0.698567,0.679357,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/K.parRes,K
0.008737,0.004197,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/K.parRes,K
0.033111,0.004695,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/K.parRes,K
0.790724,0.100957,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/K.parRes,K
0.026689,0.017808,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/LA.parRes,LA
19993.496094,13342.380859,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/LA.parRes,LA
63.325577,75.319168,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/LA.parRes,LA
0.852624,0.383029,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/LA.parRes,LA
5856.444824,2271.058105,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/LA.parRes,LA
36390.808594,2937.306885,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/LA.parRes,LA
0.861152,0.054024,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/LA.parRes,LA
0.010503,0.014026,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Mg.parRes,Mg
7868.002441,10506.926758,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Mg.parRes,Mg
0,1e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Mg.parRes,Mg
-0.984946,0.69407,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Mg.parRes,Mg
0.000405,0.000196,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Mg.parRes,Mg
0.001218,0.000214,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Mg.parRes,Mg
0.749604,0.121406,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Mg.parRes,Mg
0.000264,0.001324,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Mn.parRes,Mn
196.679245,991.954285,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Mn.parRes,Mn
0.134123,0.215727,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Mn.parRes,Mn
-2.265033,0.378765,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Mn.parRes,Mn
66.851234,24.245378,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Mn.parRes,Mn
248.843994,29.423666,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Mn.parRes,Mn
0.787784,0.077148,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Mn.parRes,Mn
0.011513,0.008743,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/N.parRes,N
8625.017578,6549.949707,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/N.parRes,N
2e-06,3e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/N.parRes,N
-0.705481,0.508249,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/N.parRes,N
0.005057,0.002349,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/N.parRes,N
0.005298,0.002374,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/N.parRes,N
0.510784,0.224109,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/N.parRes,N
0.013693,0.009211,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/P.parRes,P
10257.173828,6901.081055,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/P.parRes,P
0,0,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/P.parRes,P
-0.721562,0.459899,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/P.parRes,P
0.000121,5.7e-05,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/P.parRes,P
0.000471,6.4e-05,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/P.parRes,P
0.794571,0.096961,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/P.parRes,P
0.006867,0.014221,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/S.parRes,S
5143.675293,10653.1875,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/S.parRes,S
0,0,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/S.parRes,S
-1.548651,0.984767,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/S.parRes,S
3.4e-05,1.6e-05,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/S.parRes,S
0.000115,1.8e-05,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/S.parRes,S
0.773532,0.110725,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/S.parRes,S
